RequestID	OriginPort	DestinationPort	W_i_Earlist	LatestDestinationTime	LadenPaths	NumberOfLadenPath	EmptyPaths	NumberOfEmptyPath
4137	LE HAVRE	ALEXANDRIA	15	42	8492,8493	2	1708,4390,6786,10820,11647	5
4138	LE HAVRE	ALEXANDRIA	22	49	8493,8494	2	1709,4391,4395,6788,6791,10823,11648,11649	8
4139	LE HAVRE	ALEXANDRIA	29	56	8494,8495	2	384,385,386,1710,1711,3071,3072,3073,4392,4393,4394,4396,4397,4399,6787,6789,6790,6792,6793,6795,9401,9402,9403,10821,10822,10824,10825,10827,11650,11651,11652,11653,12506,12507,12508,12509	36
4140	LE HAVRE	ALEXANDRIA	36	63	8495,8496	2	387,388,389,390,1712,1713,3074,3075,3076,3077,4398,4400,4402,6794,6796,6797,9404,9405,9406,9407,10826,10828,10829,11654,11655,11656,11657,12510	28
4141	LE HAVRE	ALEXANDRIA	43	70	8496,8497	2	391,392,393,1714,1715,3078,3079,3080,4401,4403,4405,6798,6799,9408,9409,9410,10830,10831,11658,11659,11660,11661,12511	23
4142	LE HAVRE	ALEXANDRIA	50	77	8497,8498	2	394,395,396,1716,1717,3081,3082,3083,4404,4406,4408,5209,5210,5939,5940,6800,6801,8195,8196,9411,9412,9413,10832,10833,11662,11663,11664,11665,12512,12514,12515,13192,13193,13858,13859	35
4143	LE HAVRE	ALEXANDRIA	57	84	8498,8499	2	397,398,399,1031,1718,1719,2422,3084,3085,3086,3715,4407,4409,4411,5211,5212,5213,5214,5215,5216,5941,5942,5943,5944,5945,5946,6802,6803,7555,8197,8198,8199,8200,8201,8202,9414,9415,9416,10034,10834,10835,11666,11667,11668,11669,12513,12516,12517,12518,12519,12521,13194,13195,13196,13197,13198,13199,13860,13861,13862,13863,13864,13865	63
4144	LE HAVRE	ALEXANDRIA	64	91	8499,8500	2	400,401,402,1032,1033,1034,1035,1036,1037,1043,1720,1721,2423,2424,2425,2426,2427,2428,2434,3087,3088,3089,3716,3717,3718,3719,3720,3721,3727,4410,4412,4414,5217,5218,5219,5220,5221,5222,5223,5224,5947,5948,5949,5950,5951,5952,5953,5954,6804,6805,7556,7557,7558,7559,7560,7561,7567,8203,8204,8205,8206,8207,8208,8209,8210,9417,9418,9419,10035,10036,10037,10038,10039,10040,10046,10836,10837,11670,11671,11672,11673,12520,12522,12523,12524,12525,12526,12527,12529,13200,13201,13202,13203,13204,13205,13206,13207,13866,13867,13868,13869,13870,13871,13872,13873	105
4145	LE HAVRE	ALEXANDRIA	71	98	8500,8501	2	403,404,405,1038,1039,1040,1041,1042,1045,1722,1723,2429,2430,2431,2432,2433,2436,3090,3091,3092,3722,3723,3724,3725,3726,3729,4413,4415,4417,5225,5226,5955,5956,6806,6807,7562,7563,7564,7565,7566,7569,8211,8212,9420,9421,9422,10041,10042,10043,10044,10045,10048,10838,10839,11674,11675,11676,11677,12528,12531,13208,13209,13874,13875,13876	65
4146	LE HAVRE	ALEXANDRIA	78	105	8501,8502	2	406,407,408,1044,1047,1724,1725,2435,2438,3093,3094,3095,3728,3731,4416,4418,4420,5227,5228,5957,5958,6808,6809,7568,7571,8213,8214,9423,9424,9425,10047,10050,10840,10841,11678,11679,11680,11681,12530,12533,13210,13211,13877,13878,13879	45
4147	LE HAVRE	ALEXANDRIA	85	112	8502,8503	2	409,410,411,1046,1049,1726,1727,2437,2440,3096,3097,3098,3730,3733,4419,4421,4423,5229,5230,5959,5960,6810,6811,7570,7573,8215,8216,9426,9427,9428,10049,10052,10842,10843,11682,11683,11684,11685,12532,12535,13212,13213,13880,13881,13882	45
4148	LE HAVRE	ALEXANDRIA	92	119	8503,8504	2	412,413,414,1048,1051,1728,1729,2439,2442,3099,3100,3101,3732,3735,4422,4424,4426,5231,5232,5961,5962,6812,6813,7572,7575,8217,8218,9429,9430,9431,10051,10054,10844,10845,11686,11687,11688,11689,12534,12537,13214,13215,13883,13884,13885	45
4149	LE HAVRE	ALEXANDRIA	99	126	8504,8505	2	415,416,417,1050,1053,1730,1731,2441,2444,3102,3103,3104,3734,3737,4425,4427,4429,5233,5234,5963,5964,6814,6815,7574,7577,8219,8220,9432,9433,9434,10053,10056,10846,10847,11690,11691,11692,11693,12536,12539,13216,13217,13886,13887,13888	45
4150	LE HAVRE	ALEXANDRIA	106	133	8505,8506	2	418,419,420,1052,1055,1732,1733,2443,2446,3105,3106,3107,3736,3739,4428,4430,4432,5235,5236,5965,5966,6816,6817,7576,7579,8221,8222,9435,9436,9437,10055,10058,10848,10849,11694,11695,11696,11697,12538,12541,13218,13219,13889,13890,13891	45
4151	LE HAVRE	ALEXANDRIA	113	140	8506,8507	2	421,422,423,1054,1057,1734,1735,2445,2448,3108,3109,3110,3738,3741,4431,4433,4435,5237,5238,5967,5968,6818,6819,7578,7581,8223,8224,9438,9439,9440,10057,10060,10850,10851,11698,11699,11700,11701,12540,12543,13220,13221,13892,13893,13894	45
4152	LE HAVRE	ALEXANDRIA	120	147	8507,8508	2	424,425,426,1056,1059,1736,1737,2447,2450,3111,3112,3113,3740,3743,4434,4436,4438,5239,5240,5969,5970,6820,6821,7580,7583,8225,8226,9441,9442,9443,10059,10062,10852,10853,11702,11703,11704,11705,12542,12545,13222,13223,13895,13896,13897	45
4153	LE HAVRE	ALEXANDRIA	127	154	8508,8509	2	427,428,429,1058,1061,1738,1739,2449,2452,3114,3115,3116,3742,3745,4437,4439,4441,5241,5242,5971,5972,6822,6823,7582,7585,8227,8228,9444,9445,9446,10061,10064,10854,10855,11706,11707,11708,11709,12544,12547,13224,13225,13898,13899,13900	45
4154	LE HAVRE	ALEXANDRIA	134	161	8509	1	430,431,432,1060,1063,1740,1741,2451,2454,3117,3118,3119,3744,3747,4440,4442,4444,5243,5244,5973,5974,6824,6825,7584,7587,8229,8230,9447,9448,9449,10063,10066,10856,10857,11710,11711,11712,11713,12546,12549,13226,13227,13901,13902,13903	45
4155	LE HAVRE	ALEXANDRIA	141	168	0	0	433,434,435,1062,1065,1742,1743,2453,2456,3120,3121,3122,3746,3749,4443,4445,4447,5245,5246,5975,5976,6826,6827,7586,7589,8231,8232,9450,9451,9452,10065,10068,10858,10859,11714,11715,11716,11717,12548,12551,13228,13229,13904,13905,13906	45
4156	LE HAVRE	ALEXANDRIA	148	175	0	0	436,1064,1744,2455,3123,3748,4446,4448,6828,7588,9453,10067,10860,11718,11719,12550,13907	17
4157	LE HAVRE	ALEXANDRIA	155	180	0	0	437,1066,1745,2457,3124,3750,4449,6829,7590,9454,10069,10861,11720,12552,13908	15
4158	LE HAVRE	ALEXANDRIA	162	180	0	0	438,1067,1746,2458,3125,3751,6830,7591,9455,10070,10862,12553,13909	13
4159	LE HAVRE	ALEXANDRIA	169	180	0	0	439,1068,1747,2459,3126,3752,6831,7592,9456,10071,10863,12554,13910	13
4160	LE HAVRE	ALEXANDRIA	176	180	0	0	0	0
4161	LE HAVRE	BEIRUT	1	33	8545	1	0	0
4162	LE HAVRE	BEIRUT	8	40	8545,8546	2	0	0
4163	LE HAVRE	BEIRUT	15	47	8546,8547	2	1708,4390,6786,10820,11647	5
4164	LE HAVRE	BEIRUT	22	54	8547,8548	2	1709,4391,4395,6788,6791,10823,11648,11649	8
4165	LE HAVRE	BEIRUT	29	61	8548,8549	2	384,385,386,1710,1711,3071,3072,3073,4392,4393,4394,4396,4397,4399,6787,6789,6790,6792,6793,6795,9401,9402,9403,10821,10822,10824,10825,10827,11650,11651,11652,11653,12506,12507,12508,12509	36
4166	LE HAVRE	BEIRUT	36	68	8549,8550	2	387,388,389,390,1712,1713,3074,3075,3076,3077,4398,4400,4402,6794,6796,6797,9404,9405,9406,9407,10826,10828,10829,11654,11655,11656,11657,12510	28
4167	LE HAVRE	BEIRUT	43	75	8550,8551	2	391,392,393,1714,1715,3078,3079,3080,4401,4403,4405,6798,6799,9408,9409,9410,10830,10831,11658,11659,11660,11661,12511	23
4168	LE HAVRE	BEIRUT	50	82	8551,8552	2	394,395,396,1716,1717,3081,3082,3083,4404,4406,4408,5209,5210,5939,5940,6800,6801,8195,8196,9411,9412,9413,10832,10833,11662,11663,11664,11665,12512,12514,12515,13192,13193,13858,13859	35
4169	LE HAVRE	BEIRUT	57	89	8552,8553	2	397,398,399,1031,1718,1719,2422,3084,3085,3086,3715,4407,4409,4411,5211,5212,5213,5214,5215,5216,5941,5942,5943,5944,5945,5946,6802,6803,7555,8197,8198,8199,8200,8201,8202,9414,9415,9416,10034,10834,10835,11666,11667,11668,11669,12513,12516,12517,12518,12519,12521,13194,13195,13196,13197,13198,13199,13860,13861,13862,13863,13864,13865	63
4170	LE HAVRE	BEIRUT	64	96	8553,8554	2	400,401,402,1032,1033,1034,1035,1036,1037,1043,1720,1721,2423,2424,2425,2426,2427,2428,2434,3087,3088,3089,3716,3717,3718,3719,3720,3721,3727,4410,4412,4414,5217,5218,5219,5220,5221,5222,5223,5224,5947,5948,5949,5950,5951,5952,5953,5954,6804,6805,7556,7557,7558,7559,7560,7561,7567,8203,8204,8205,8206,8207,8208,8209,8210,9417,9418,9419,10035,10036,10037,10038,10039,10040,10046,10836,10837,11670,11671,11672,11673,12520,12522,12523,12524,12525,12526,12527,12529,13200,13201,13202,13203,13204,13205,13206,13207,13866,13867,13868,13869,13870,13871,13872,13873	105
4171	LE HAVRE	BEIRUT	71	103	8554,8555	2	403,404,405,1038,1039,1040,1041,1042,1045,1722,1723,2429,2430,2431,2432,2433,2436,3090,3091,3092,3722,3723,3724,3725,3726,3729,4413,4415,4417,5225,5226,5955,5956,6806,6807,7562,7563,7564,7565,7566,7569,8211,8212,9420,9421,9422,10041,10042,10043,10044,10045,10048,10838,10839,11674,11675,11676,11677,12528,12531,13208,13209,13874,13875,13876	65
4172	LE HAVRE	BEIRUT	78	110	8555,8556	2	406,407,408,1044,1047,1724,1725,2435,2438,3093,3094,3095,3728,3731,4416,4418,4420,5227,5228,5957,5958,6808,6809,7568,7571,8213,8214,9423,9424,9425,10047,10050,10840,10841,11678,11679,11680,11681,12530,12533,13210,13211,13877,13878,13879	45
4173	LE HAVRE	BEIRUT	85	117	8556,8557	2	409,410,411,1046,1049,1726,1727,2437,2440,3096,3097,3098,3730,3733,4419,4421,4423,5229,5230,5959,5960,6810,6811,7570,7573,8215,8216,9426,9427,9428,10049,10052,10842,10843,11682,11683,11684,11685,12532,12535,13212,13213,13880,13881,13882	45
4174	LE HAVRE	BEIRUT	92	124	8557,8558	2	412,413,414,1048,1051,1728,1729,2439,2442,3099,3100,3101,3732,3735,4422,4424,4426,5231,5232,5961,5962,6812,6813,7572,7575,8217,8218,9429,9430,9431,10051,10054,10844,10845,11686,11687,11688,11689,12534,12537,13214,13215,13883,13884,13885	45
4175	LE HAVRE	BEIRUT	99	131	8558,8559	2	415,416,417,1050,1053,1730,1731,2441,2444,3102,3103,3104,3734,3737,4425,4427,4429,5233,5234,5963,5964,6814,6815,7574,7577,8219,8220,9432,9433,9434,10053,10056,10846,10847,11690,11691,11692,11693,12536,12539,13216,13217,13886,13887,13888	45
4176	LE HAVRE	BEIRUT	106	138	8559,8560	2	418,419,420,1052,1055,1732,1733,2443,2446,3105,3106,3107,3736,3739,4428,4430,4432,5235,5236,5965,5966,6816,6817,7576,7579,8221,8222,9435,9436,9437,10055,10058,10848,10849,11694,11695,11696,11697,12538,12541,13218,13219,13889,13890,13891	45
4177	LE HAVRE	BEIRUT	113	145	8560,8561	2	421,422,423,1054,1057,1734,1735,2445,2448,3108,3109,3110,3738,3741,4431,4433,4435,5237,5238,5967,5968,6818,6819,7578,7581,8223,8224,9438,9439,9440,10057,10060,10850,10851,11698,11699,11700,11701,12540,12543,13220,13221,13892,13893,13894	45
4178	LE HAVRE	BEIRUT	120	152	8561,8562	2	424,425,426,1056,1059,1736,1737,2447,2450,3111,3112,3113,3740,3743,4434,4436,4438,5239,5240,5969,5970,6820,6821,7580,7583,8225,8226,9441,9442,9443,10059,10062,10852,10853,11702,11703,11704,11705,12542,12545,13222,13223,13895,13896,13897	45
4179	LE HAVRE	BEIRUT	127	159	8562,8563	2	427,428,429,1058,1061,1738,1739,2449,2452,3114,3115,3116,3742,3745,4437,4439,4441,5241,5242,5971,5972,6822,6823,7582,7585,8227,8228,9444,9445,9446,10061,10064,10854,10855,11706,11707,11708,11709,12544,12547,13224,13225,13898,13899,13900	45
4180	LE HAVRE	BEIRUT	134	166	8563	1	430,431,432,1060,1063,1740,1741,2451,2454,3117,3118,3119,3744,3747,4440,4442,4444,5243,5244,5973,5974,6824,6825,7584,7587,8229,8230,9447,9448,9449,10063,10066,10856,10857,11710,11711,11712,11713,12546,12549,13226,13227,13901,13902,13903	45
4181	LE HAVRE	BEIRUT	141	173	0	0	433,434,435,1062,1065,1742,1743,2453,2456,3120,3121,3122,3746,3749,4443,4445,4447,5245,5246,5975,5976,6826,6827,7586,7589,8231,8232,9450,9451,9452,10065,10068,10858,10859,11714,11715,11716,11717,12548,12551,13228,13229,13904,13905,13906	45
4182	LE HAVRE	BEIRUT	148	180	0	0	436,1064,1744,2455,3123,3748,4446,4448,6828,7588,9453,10067,10860,11718,11719,12550,13907	17
4183	LE HAVRE	BEIRUT	155	180	0	0	437,1066,1745,2457,3124,3750,4449,6829,7590,9454,10069,10861,11720,12552,13908	15
4184	LE HAVRE	BEIRUT	162	180	0	0	438,1067,1746,2458,3125,3751,6830,7591,9455,10070,10862,12553,13909	13
4185	LE HAVRE	BEIRUT	169	180	0	0	439,1068,1747,2459,3126,3752,6831,7592,9456,10071,10863,12554,13910	13
4186	LE HAVRE	BEIRUT	176	180	0	0	0	0
4187	LE HAVRE	CASABLANCA	1	26	0	0	0	0
4188	LE HAVRE	CASABLANCA	8	33	0	0	0	0
4189	LE HAVRE	CASABLANCA	15	40	8564	1	1708,4390,6786,10820,11647	5
4190	LE HAVRE	CASABLANCA	22	47	8564,8565	2	1709,4391,4395,6788,6791,10823,11648,11649	8
4191	LE HAVRE	CASABLANCA	29	54	8565,8566	2	384,385,386,1710,1711,3071,3072,3073,4392,4393,4394,4396,4397,4399,6787,6789,6790,6792,6793,6795,9401,9402,9403,10821,10822,10824,10825,10827,11650,11651,11652,11653,12506,12507,12508,12509	36
4192	LE HAVRE	CASABLANCA	36	61	8566,8567	2	387,388,389,390,1712,1713,3074,3075,3076,3077,4398,4400,4402,6794,6796,6797,9404,9405,9406,9407,10826,10828,10829,11654,11655,11656,11657,12510	28
4193	LE HAVRE	CASABLANCA	43	68	8567,8568	2	391,392,393,1714,1715,3078,3079,3080,4401,4403,4405,6798,6799,9408,9409,9410,10830,10831,11658,11659,11660,11661,12511	23
4194	LE HAVRE	CASABLANCA	50	75	8568,8569	2	394,395,396,1716,1717,3081,3082,3083,4404,4406,4408,5209,5210,5939,5940,6800,6801,8195,8196,9411,9412,9413,10832,10833,11662,11663,11664,11665,12512,12514,12515,13192,13193,13858,13859	35
4195	LE HAVRE	CASABLANCA	57	82	8569,8570	2	397,398,399,1031,1718,1719,2422,3084,3085,3086,3715,4407,4409,4411,5211,5212,5213,5214,5215,5216,5941,5942,5943,5944,5945,5946,6802,6803,7555,8197,8198,8199,8200,8201,8202,9414,9415,9416,10034,10834,10835,11666,11667,11668,11669,12513,12516,12517,12518,12519,12521,13194,13195,13196,13197,13198,13199,13860,13861,13862,13863,13864,13865	63
4196	LE HAVRE	CASABLANCA	64	89	8570,8571	2	400,401,402,1032,1033,1034,1035,1036,1037,1043,1720,1721,2423,2424,2425,2426,2427,2428,2434,3087,3088,3089,3716,3717,3718,3719,3720,3721,3727,4410,4412,4414,5217,5218,5219,5220,5221,5222,5223,5224,5947,5948,5949,5950,5951,5952,5953,5954,6804,6805,7556,7557,7558,7559,7560,7561,7567,8203,8204,8205,8206,8207,8208,8209,8210,9417,9418,9419,10035,10036,10037,10038,10039,10040,10046,10836,10837,11670,11671,11672,11673,12520,12522,12523,12524,12525,12526,12527,12529,13200,13201,13202,13203,13204,13205,13206,13207,13866,13867,13868,13869,13870,13871,13872,13873	105
4197	LE HAVRE	CASABLANCA	71	96	8571,8572	2	403,404,405,1038,1039,1040,1041,1042,1045,1722,1723,2429,2430,2431,2432,2433,2436,3090,3091,3092,3722,3723,3724,3725,3726,3729,4413,4415,4417,5225,5226,5955,5956,6806,6807,7562,7563,7564,7565,7566,7569,8211,8212,9420,9421,9422,10041,10042,10043,10044,10045,10048,10838,10839,11674,11675,11676,11677,12528,12531,13208,13209,13874,13875,13876	65
4198	LE HAVRE	CASABLANCA	78	103	8572,8573	2	406,407,408,1044,1047,1724,1725,2435,2438,3093,3094,3095,3728,3731,4416,4418,4420,5227,5228,5957,5958,6808,6809,7568,7571,8213,8214,9423,9424,9425,10047,10050,10840,10841,11678,11679,11680,11681,12530,12533,13210,13211,13877,13878,13879	45
4199	LE HAVRE	CASABLANCA	85	110	8573,8574	2	409,410,411,1046,1049,1726,1727,2437,2440,3096,3097,3098,3730,3733,4419,4421,4423,5229,5230,5959,5960,6810,6811,7570,7573,8215,8216,9426,9427,9428,10049,10052,10842,10843,11682,11683,11684,11685,12532,12535,13212,13213,13880,13881,13882	45
4200	LE HAVRE	CASABLANCA	92	117	8574,8575	2	412,413,414,1048,1051,1728,1729,2439,2442,3099,3100,3101,3732,3735,4422,4424,4426,5231,5232,5961,5962,6812,6813,7572,7575,8217,8218,9429,9430,9431,10051,10054,10844,10845,11686,11687,11688,11689,12534,12537,13214,13215,13883,13884,13885	45
4201	LE HAVRE	CASABLANCA	99	124	8575,8576	2	415,416,417,1050,1053,1730,1731,2441,2444,3102,3103,3104,3734,3737,4425,4427,4429,5233,5234,5963,5964,6814,6815,7574,7577,8219,8220,9432,9433,9434,10053,10056,10846,10847,11690,11691,11692,11693,12536,12539,13216,13217,13886,13887,13888	45
4202	LE HAVRE	CASABLANCA	106	131	8576,8577	2	418,419,420,1052,1055,1732,1733,2443,2446,3105,3106,3107,3736,3739,4428,4430,4432,5235,5236,5965,5966,6816,6817,7576,7579,8221,8222,9435,9436,9437,10055,10058,10848,10849,11694,11695,11696,11697,12538,12541,13218,13219,13889,13890,13891	45
4203	LE HAVRE	CASABLANCA	113	138	8577,8578	2	421,422,423,1054,1057,1734,1735,2445,2448,3108,3109,3110,3738,3741,4431,4433,4435,5237,5238,5967,5968,6818,6819,7578,7581,8223,8224,9438,9439,9440,10057,10060,10850,10851,11698,11699,11700,11701,12540,12543,13220,13221,13892,13893,13894	45
4204	LE HAVRE	CASABLANCA	120	145	8578,8579	2	424,425,426,1056,1059,1736,1737,2447,2450,3111,3112,3113,3740,3743,4434,4436,4438,5239,5240,5969,5970,6820,6821,7580,7583,8225,8226,9441,9442,9443,10059,10062,10852,10853,11702,11703,11704,11705,12542,12545,13222,13223,13895,13896,13897	45
4205	LE HAVRE	CASABLANCA	127	152	8579,8580	2	427,428,429,1058,1061,1738,1739,2449,2452,3114,3115,3116,3742,3745,4437,4439,4441,5241,5242,5971,5972,6822,6823,7582,7585,8227,8228,9444,9445,9446,10061,10064,10854,10855,11706,11707,11708,11709,12544,12547,13224,13225,13898,13899,13900	45
4206	LE HAVRE	CASABLANCA	134	159	8580	1	430,431,432,1060,1063,1740,1741,2451,2454,3117,3118,3119,3744,3747,4440,4442,4444,5243,5244,5973,5974,6824,6825,7584,7587,8229,8230,9447,9448,9449,10063,10066,10856,10857,11710,11711,11712,11713,12546,12549,13226,13227,13901,13902,13903	45
4207	LE HAVRE	CASABLANCA	141	166	0	0	433,434,435,1062,1065,1742,1743,2453,2456,3120,3121,3122,3746,3749,4443,4445,4447,5245,5246,5975,5976,6826,6827,7586,7589,8231,8232,9450,9451,9452,10065,10068,10858,10859,11714,11715,11716,11717,12548,12551,13228,13229,13904,13905,13906	45
4208	LE HAVRE	CASABLANCA	148	173	0	0	436,1064,1744,2455,3123,3748,4446,4448,6828,7588,9453,10067,10860,11718,11719,12550,13907	17
4209	LE HAVRE	CASABLANCA	155	180	0	0	437,1066,1745,2457,3124,3750,4449,6829,7590,9454,10069,10861,11720,12552,13908	15
4210	LE HAVRE	CASABLANCA	162	180	0	0	438,1067,1746,2458,3125,3751,6830,7591,9455,10070,10862,12553,13909	13
4211	LE HAVRE	CASABLANCA	169	180	0	0	439,1068,1747,2459,3126,3752,6831,7592,9456,10071,10863,12554,13910	13
4212	LE HAVRE	CASABLANCA	176	180	0	0	0	0
4213	LE HAVRE	DAMIETTA	1	30	8581	1	0	0
4214	LE HAVRE	DAMIETTA	8	37	8581,8582	2	0	0
4215	LE HAVRE	DAMIETTA	15	44	8582,8583	2	1708,4390,6786,10820,11647	5
4216	LE HAVRE	DAMIETTA	22	51	8583,8584	2	1709,4391,4395,6788,6791,10823,11648,11649	8
4217	LE HAVRE	DAMIETTA	29	58	8584,8585	2	384,385,386,1710,1711,3071,3072,3073,4392,4393,4394,4396,4397,4399,6787,6789,6790,6792,6793,6795,9401,9402,9403,10821,10822,10824,10825,10827,11650,11651,11652,11653,12506,12507,12508,12509	36
4218	LE HAVRE	DAMIETTA	36	65	8585,8586	2	387,388,389,390,1712,1713,3074,3075,3076,3077,4398,4400,4402,6794,6796,6797,9404,9405,9406,9407,10826,10828,10829,11654,11655,11656,11657,12510	28
4219	LE HAVRE	DAMIETTA	43	72	8586,8587	2	391,392,393,1714,1715,3078,3079,3080,4401,4403,4405,6798,6799,9408,9409,9410,10830,10831,11658,11659,11660,11661,12511	23
4220	LE HAVRE	DAMIETTA	50	79	8587,8588	2	394,395,396,1716,1717,3081,3082,3083,4404,4406,4408,5209,5210,5939,5940,6800,6801,8195,8196,9411,9412,9413,10832,10833,11662,11663,11664,11665,12512,12514,12515,13192,13193,13858,13859	35
4221	LE HAVRE	DAMIETTA	57	86	8588,8589	2	397,398,399,1031,1718,1719,2422,3084,3085,3086,3715,4407,4409,4411,5211,5212,5213,5214,5215,5216,5941,5942,5943,5944,5945,5946,6802,6803,7555,8197,8198,8199,8200,8201,8202,9414,9415,9416,10034,10834,10835,11666,11667,11668,11669,12513,12516,12517,12518,12519,12521,13194,13195,13196,13197,13198,13199,13860,13861,13862,13863,13864,13865	63
4222	LE HAVRE	DAMIETTA	64	93	8589,8590	2	400,401,402,1032,1033,1034,1035,1036,1037,1043,1720,1721,2423,2424,2425,2426,2427,2428,2434,3087,3088,3089,3716,3717,3718,3719,3720,3721,3727,4410,4412,4414,5217,5218,5219,5220,5221,5222,5223,5224,5947,5948,5949,5950,5951,5952,5953,5954,6804,6805,7556,7557,7558,7559,7560,7561,7567,8203,8204,8205,8206,8207,8208,8209,8210,9417,9418,9419,10035,10036,10037,10038,10039,10040,10046,10836,10837,11670,11671,11672,11673,12520,12522,12523,12524,12525,12526,12527,12529,13200,13201,13202,13203,13204,13205,13206,13207,13866,13867,13868,13869,13870,13871,13872,13873	105
4223	LE HAVRE	DAMIETTA	71	100	8590,8591	2	403,404,405,1038,1039,1040,1041,1042,1045,1722,1723,2429,2430,2431,2432,2433,2436,3090,3091,3092,3722,3723,3724,3725,3726,3729,4413,4415,4417,5225,5226,5955,5956,6806,6807,7562,7563,7564,7565,7566,7569,8211,8212,9420,9421,9422,10041,10042,10043,10044,10045,10048,10838,10839,11674,11675,11676,11677,12528,12531,13208,13209,13874,13875,13876	65
4224	LE HAVRE	DAMIETTA	78	107	8591,8592	2	406,407,408,1044,1047,1724,1725,2435,2438,3093,3094,3095,3728,3731,4416,4418,4420,5227,5228,5957,5958,6808,6809,7568,7571,8213,8214,9423,9424,9425,10047,10050,10840,10841,11678,11679,11680,11681,12530,12533,13210,13211,13877,13878,13879	45
4225	LE HAVRE	DAMIETTA	85	114	8592,8593	2	409,410,411,1046,1049,1726,1727,2437,2440,3096,3097,3098,3730,3733,4419,4421,4423,5229,5230,5959,5960,6810,6811,7570,7573,8215,8216,9426,9427,9428,10049,10052,10842,10843,11682,11683,11684,11685,12532,12535,13212,13213,13880,13881,13882	45
4226	LE HAVRE	DAMIETTA	92	121	8593,8594	2	412,413,414,1048,1051,1728,1729,2439,2442,3099,3100,3101,3732,3735,4422,4424,4426,5231,5232,5961,5962,6812,6813,7572,7575,8217,8218,9429,9430,9431,10051,10054,10844,10845,11686,11687,11688,11689,12534,12537,13214,13215,13883,13884,13885	45
4227	LE HAVRE	DAMIETTA	99	128	8594,8595	2	415,416,417,1050,1053,1730,1731,2441,2444,3102,3103,3104,3734,3737,4425,4427,4429,5233,5234,5963,5964,6814,6815,7574,7577,8219,8220,9432,9433,9434,10053,10056,10846,10847,11690,11691,11692,11693,12536,12539,13216,13217,13886,13887,13888	45
4228	LE HAVRE	DAMIETTA	106	135	8595,8596	2	418,419,420,1052,1055,1732,1733,2443,2446,3105,3106,3107,3736,3739,4428,4430,4432,5235,5236,5965,5966,6816,6817,7576,7579,8221,8222,9435,9436,9437,10055,10058,10848,10849,11694,11695,11696,11697,12538,12541,13218,13219,13889,13890,13891	45
4229	LE HAVRE	DAMIETTA	113	142	8596,8597	2	421,422,423,1054,1057,1734,1735,2445,2448,3108,3109,3110,3738,3741,4431,4433,4435,5237,5238,5967,5968,6818,6819,7578,7581,8223,8224,9438,9439,9440,10057,10060,10850,10851,11698,11699,11700,11701,12540,12543,13220,13221,13892,13893,13894	45
4230	LE HAVRE	DAMIETTA	120	149	8597,8598	2	424,425,426,1056,1059,1736,1737,2447,2450,3111,3112,3113,3740,3743,4434,4436,4438,5239,5240,5969,5970,6820,6821,7580,7583,8225,8226,9441,9442,9443,10059,10062,10852,10853,11702,11703,11704,11705,12542,12545,13222,13223,13895,13896,13897	45
4231	LE HAVRE	DAMIETTA	127	156	8598,8599	2	427,428,429,1058,1061,1738,1739,2449,2452,3114,3115,3116,3742,3745,4437,4439,4441,5241,5242,5971,5972,6822,6823,7582,7585,8227,8228,9444,9445,9446,10061,10064,10854,10855,11706,11707,11708,11709,12544,12547,13224,13225,13898,13899,13900	45
4232	LE HAVRE	DAMIETTA	134	163	8599	1	430,431,432,1060,1063,1740,1741,2451,2454,3117,3118,3119,3744,3747,4440,4442,4444,5243,5244,5973,5974,6824,6825,7584,7587,8229,8230,9447,9448,9449,10063,10066,10856,10857,11710,11711,11712,11713,12546,12549,13226,13227,13901,13902,13903	45
4233	LE HAVRE	DAMIETTA	141	170	0	0	433,434,435,1062,1065,1742,1743,2453,2456,3120,3121,3122,3746,3749,4443,4445,4447,5245,5246,5975,5976,6826,6827,7586,7589,8231,8232,9450,9451,9452,10065,10068,10858,10859,11714,11715,11716,11717,12548,12551,13228,13229,13904,13905,13906	45
